mayorDeathReson;simulationTime;comfortMax;;collectorsCount;lumberjacksCount;artisansCount;babysCount;warehouseFoodCount;sceneFoodCount;warehouseWoodCount;sceneTreeCount;sceneWoodCount;collectorsDeathByMonster;collectorsDeathByHunger;collectorsDeathByThirst;lumberjacksDeathByMonster;lumberjacksDeathByHunger;lumberjacksDeathByThirst;artisansDeathByMonster;artisansDeathByHunger;artisansDeathByThirst;babysDeathByMonster;babysDeathByHunger;babysDeathByThirst
None;381,343;10;;6;0;0;0;0;3;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
None;391,343;10;;6;0;0;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
None;401,343;10;;6;0;0;0;0;3;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
None;411,343;10;;6;0;0;0;0;0;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
None;421,343;10;;6;0;0;0;0;3;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
None;431,343;10;;5;0;0;0;0;0;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0
None;441,343;10;;3;0;0;0;0;3;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
None;451,343;10;;3;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
None;461,343;10;;3;0;0;0;0;3;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
None;471,343;10;;3;0;0;0;0;1;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
None;481,343;10;;3;0;0;0;0;4;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
None;491,343;10;;3;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
None;501,343;10;;2;0;0;0;0;4;0;10;0;0;5;1;0;0;0;0;0;0;0;0;0
None;511,343;10;;2;0;0;0;0;1;0;10;0;0;5;1;0;0;0;0;0;0;0;0;0
None;521,343;10;;2;0;0;0;0;4;0;10;0;0;5;1;0;0;0;0;0;0;0;0;0
None;531,343;10;;2;0;0;0;1;2;0;10;0;0;5;1;0;0;0;0;0;0;0;0;0
None;541,343;10;;2;0;0;0;0;4;0;10;0;0;5;1;0;0;0;0;0;0;0;0;0
None;551,343;10;;1;0;0;0;0;2;0;10;0;0;5;2;0;0;0;0;0;0;0;0;0
None;561,343;10;;1;0;0;0;0;5;0;10;0;0;5;2;0;0;0;0;0;0;0;0;0
None;571,343;10;;1;0;0;0;0;2;0;10;0;0;5;2;0;0;0;0;0;0;0;0;0
None;581,343;10;;1;0;0;0;2;4;0;10;0;0;5;2;0;0;0;0;0;0;0;0;0
None;591,343;10;;1;0;0;0;2;3;0;10;0;0;5;2;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;
None;0;10;;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;10,1;10;;0;0;0;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;20,52887;10;;1;0;0;0;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;30,86499;10;;1;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;41,343;10;;1;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;51,343;10;;1;0;0;0;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;61,343;10;;1;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;71,343;10;;1;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;81,343;10;;1;0;0;0;2;10;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;91,343;10;;1;0;0;0;2;10;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;101,343;10;;1;0;0;1;3;13;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;111,343;10;;2;0;0;0;2;10;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;121,343;10;;2;0;0;0;2;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;131,343;10;;2;0;0;0;2;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;141,343;10;;2;0;0;0;2;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;151,343;10;;2;0;0;0;2;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;161,343;10;;2;0;0;0;1;12;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;171,343;10;;2;0;0;1;3;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;181,343;10;;2;0;0;2;1;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;191,343;10;;3;0;0;1;1;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;201,343;10;;4;0;0;0;0;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;211,343;10;;4;0;0;0;0;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;221,343;10;;3;0;0;0;0;4;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;231,343;10;;3;0;0;0;0;2;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;241,343;10;;3;0;0;0;2;4;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;251,343;10;;3;0;0;0;2;2;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;261,343;10;;3;0;0;0;2;5;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;271,343;10;;3;0;0;0;2;3;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;281,343;10;;3;0;0;1;1;6;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
None;291,343;10;;3;0;0;1;1;4;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
None;301,343;10;;4;0;0;0;1;4;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0
None;311,343;10;;4;0;0;0;1;1;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0
None;321,343;10;;4;0;0;1;1;5;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;331,343;10;;5;0;0;0;1;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;341,343;10;;5;0;0;0;1;4;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;351,343;10;;5;0;0;1;1;1;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;361,343;10;;5;0;0;1;1;4;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;371,343;10;;6;0;0;0;2;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;381,343;10;;6;0;0;1;1;4;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;391,343;10;;6;1;0;0;1;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;401,343;10;;6;1;0;0;1;4;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;411,343;10;;6;1;0;1;2;1;0;9;1;0;0;1;0;0;0;0;0;0;0;0;0
None;421,343;10;;7;1;0;0;1;4;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
None;431,343;10;;7;1;0;0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
None;441,343;10;;7;1;0;0;0;4;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0
None;451,343;10;;7;1;0;0;0;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0
None;461,343;10;;7;1;0;0;0;3;0;9;2;0;0;1;0;0;0;0;0;0;0;0;0
None;471,343;10;;7;1;0;0;0;0;0;9;2;0;0;1;0;0;0;0;0;0;0;0;0
None;481,343;10;;6;1;0;0;0;2;0;8;4;0;1;1;0;0;0;0;0;0;0;0;0
None;491,343;10;;6;1;0;0;1;0;0;7;4;0;1;1;0;0;0;0;0;0;0;0;0
None;501,343;10;;6;1;0;0;0;3;0;8;3;0;1;1;0;0;0;0;0;0;0;0;0
None;511,343;10;;6;1;0;0;0;0;0;8;3;0;1;1;0;0;0;0;0;0;0;0;0
None;521,343;10;;6;1;0;0;0;2;0;9;3;0;1;1;0;0;0;0;0;0;0;0;0
None;531,343;10;;5;1;0;0;0;0;0;8;5;0;2;1;0;0;0;0;0;0;0;0;0
None;541,343;10;;5;1;0;0;0;3;0;9;5;0;2;1;0;0;0;0;0;0;0;0;0
None;551,343;10;;5;1;0;0;0;1;0;9;5;0;2;1;0;0;0;0;0;0;0;0;0
None;561,343;10;;5;1;0;0;0;2;0;10;5;0;2;1;0;0;0;0;0;0;0;0;0
None;571,343;10;;4;1;0;0;0;1;0;10;5;0;2;2;0;0;0;0;0;0;0;0;0
None;581,343;10;;4;1;0;0;0;3;3;10;5;0;2;2;0;0;0;0;0;0;0;0;0
None;591,343;10;;4;1;0;0;0;1;3;10;5;0;2;2;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;
None;0;10;;0;0;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;10,1;10;;0;0;0;2;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;20,52887;10;;1;0;0;1;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;30,86499;10;;2;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;41,343;10;;2;0;0;0;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;51,343;10;;2;0;0;0;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;61,343;10;;2;0;0;0;2;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;71,343;10;;2;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;81,343;10;;2;0;0;1;3;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;91,343;10;;2;0;0;2;5;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;101,343;10;;3;0;0;4;5;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;111,343;10;;5;1;0;2;2;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;121,343;10;;7;1;0;1;0;3;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;131,343;10;;8;1;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
None;141,343;10;;8;1;0;0;1;3;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
None;151,343;10;;8;1;0;0;1;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
None;161,343;10;;8;1;0;0;1;2;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0
None;171,343;10;;8;1;0;0;0;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
None;181,343;10;;8;1;0;0;1;4;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0
None;191,343;10;;8;1;0;0;1;1;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
None;201,343;10;;8;1;0;0;2;4;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0
None;211,343;10;;8;1;0;1;1;0;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0
None;221,343;10;;9;1;0;0;0;3;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
None;231,343;10;;9;1;0;0;1;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0
None;241,343;10;;9;1;0;0;0;2;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
None;251,343;10;;9;1;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
None;261,343;10;;9;1;0;0;0;4;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
None;271,343;10;;9;1;0;0;0;0;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
None;281,343;10;;9;1;0;0;0;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
None;291,343;10;;9;1;0;0;1;0;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
None;301,343;10;;9;1;0;0;1;3;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
None;311,343;10;;8;1;0;0;0;0;5;3;2;0;1;0;0;0;0;0;0;0;0;0;0
None;321,343;10;;7;1;0;0;0;2;5;2;3;0;2;0;0;0;0;0;0;0;0;0;0
None;331,343;10;;7;1;0;0;0;0;5;2;2;0;2;0;0;0;0;0;0;0;0;0;0
None;341,343;10;;7;1;0;0;0;2;8;2;1;0;2;0;0;0;0;0;0;0;0;0;0
None;351,343;10;;7;1;0;0;0;0;8;2;1;0;2;0;0;0;0;0;0;0;0;0;0
None;361,343;10;;6;1;0;0;0;3;8;3;1;0;3;0;0;0;0;0;0;0;0;0;0
None;371,343;10;;5;1;0;0;0;1;8;2;2;0;4;0;0;0;0;0;0;0;0;0;0
None;381,343;10;;4;1;0;0;1;5;10;2;1;0;5;0;0;0;0;0;0;0;0;0;0
None;391,343;10;;4;1;0;0;1;0;10;1;2;0;5;0;0;0;0;0;0;0;0;0;0
None;401,343;10;;4;1;0;0;1;2;11;1;1;0;5;0;0;0;0;0;0;0;0;0;0
None;411,343;10;;4;1;0;0;1;0;11;1;1;0;5;0;0;0;0;0;0;0;0;0;0
Hunger;421,343;10;;4;1;0;0;1;3;11;1;1;0;5;0;0;0;0;0;0;0;0;0;0
Hunger;431,343;10;;4;1;0;0;1;0;11;0;1;0;5;0;0;0;0;0;0;0;0;0;0
Hunger;441,343;10;;4;1;0;0;0;3;11;0;1;0;5;0;0;0;0;0;0;0;0;0;0
Hunger;451,343;10;;4;1;0;0;0;0;12;0;1;0;5;0;0;0;0;0;0;0;0;0;0
Hunger;461,343;10;;4;1;0;0;0;4;12;0;1;0;5;0;0;0;0;0;0;0;0;0;0
Hunger;471,343;10;;4;0;0;0;0;1;12;0;1;0;5;0;0;1;0;0;0;0;0;0;0
Hunger;481,343;10;;4;0;0;0;0;3;12;0;1;0;5;0;0;1;0;0;0;0;0;0;0
Hunger;491,343;10;;4;0;0;0;0;0;12;0;1;0;5;0;0;1;0;0;0;0;0;0;0
Hunger;501,343;10;;3;0;0;0;0;3;12;0;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;511,343;10;;3;0;0;0;0;1;12;0;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;521,343;10;;3;0;0;0;0;4;12;1;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;531,343;10;;3;0;0;0;0;1;12;1;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;541,343;10;;3;0;0;0;0;2;12;1;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;551,343;10;;3;0;0;0;0;0;12;1;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;561,343;10;;3;0;0;0;0;2;12;1;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;571,343;10;;3;0;0;0;1;0;12;1;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;581,343;10;;3;0;0;0;0;4;12;2;1;0;6;0;0;1;0;0;0;0;0;0;0
Hunger;591,343;10;;3;0;0;0;1;0;12;2;1;0;6;0;0;1;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;
None;0;10;;0;0;0;0;6;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;10,1;10;;0;0;0;2;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;20,52887;10;;1;0;0;1;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;30,86499;10;;2;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;41,343;10;;2;0;0;0;2;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;51,343;10;;2;0;0;0;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;61,343;10;;2;0;0;0;2;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;71,343;10;;2;0;0;0;2;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;81,343;10;;2;0;0;0;2;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;91,343;10;;2;0;0;0;2;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;101,343;10;;2;0;0;0;2;9;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;111,343;10;;2;0;0;0;2;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;121,343;10;;2;0;0;0;2;7;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;131,343;10;;2;0;0;0;2;6;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;141,343;10;;2;0;0;0;2;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;151,343;10;;2;0;0;0;2;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;161,343;10;;2;0;0;0;2;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;171,343;10;;2;0;0;0;1;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;181,343;10;;2;0;0;0;1;7;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;191,343;10;;2;0;0;0;1;6;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;201,343;10;;2;0;0;1;2;8;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;211,343;10;;3;0;0;2;1;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;221,343;10;;5;0;0;0;1;5;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;231,343;10;;5;0;0;0;1;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;241,343;10;;5;0;0;0;1;3;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;251,343;10;;5;0;0;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;261,343;10;;5;0;0;1;1;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
None;271,343;10;;6;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
None;281,343;10;;6;0;0;1;1;3;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
None;291,343;10;;6;0;0;0;2;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;301,343;10;;6;0;0;0;1;3;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;311,343;10;;6;0;0;0;1;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;321,343;10;;6;0;0;0;0;4;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;331,343;10;;6;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;341,343;10;;6;0;0;0;0;3;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;351,343;10;;6;0;0;0;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;361,343;10;;6;0;0;0;2;3;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;371,343;10;;6;0;0;0;2;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;0
None;381,343;10;;6;0;0;1;1;3;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
None;391,343;10;;7;0;0;0;0;0;0;8;0;0;0;1;0;0;0;0;0;0;0;0;0
None;401,343;10;;7;0;0;0;1;3;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0
None;411,343;10;;7;0;0;0;1;0;0;9;0;0;0;1;0;0;0;0;0;0;0;0;0
None;421,343;10;;7;0;0;0;1;3;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;431,343;10;;7;0;0;0;1;1;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;441,343;10;;7;0;0;0;1;3;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;451,343;10;;7;0;0;0;0;0;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;461,343;10;;7;0;0;0;0;3;0;10;0;0;0;1;0;0;0;0;0;0;0;0;0
None;471,343;10;;6;0;0;0;0;0;0;10;0;0;1;1;0;0;0;0;0;0;0;0;0
None;481,343;10;;5;0;0;0;1;4;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;491,343;10;;5;0;0;0;1;0;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;501,343;10;;5;0;0;0;0;3;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;511,343;10;;5;0;0;0;1;0;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;521,343;10;;5;0;0;0;1;3;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;531,343;10;;5;0;0;0;1;0;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;541,343;10;;5;0;0;0;0;4;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;551,343;10;;5;0;0;0;0;0;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;561,343;10;;5;0;0;0;0;3;0;10;0;0;2;1;0;0;0;0;0;0;0;0;0
None;571,343;10;;4;0;0;0;0;0;0;10;0;0;3;1;0;0;0;0;0;0;0;0;0
None;581,343;10;;4;0;0;0;0;2;0;10;0;0;3;1;0;0;0;0;0;0;0;0;0
None;591,343;10;;4;0;0;0;0;0;0;10;0;0;3;1;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;
None;0;10;;0;0;0;0;5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;10,1;10;;0;0;0;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;20,52887;10;;1;0;0;1;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;30,86499;10;;2;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;41,343;10;;2;0;0;1;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;51,343;10;;3;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;61,343;10;;3;0;0;0;2;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;71,343;10;;3;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;81,343;10;;4;0;0;0;2;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;91,343;10;;4;0;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;101,343;10;;4;0;0;1;4;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;111,343;10;;4;0;0;2;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;121,343;10;;5;0;0;3;2;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;131,343;10;;7;1;0;0;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;141,343;10;;7;1;0;0;1;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;151,343;10;;7;1;0;0;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;161,343;10;;7;1;0;1;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;171,343;10;;7;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;181,343;10;;8;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;191,343;10;;8;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;201,343;10;;8;1;0;0;1;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;211,343;10;;8;1;0;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0
