mayorDeathReson;simulationTime;comfortMax;;collectorsCount;lumberjacksCount;artisansCount;babysCount;warehouseFoodCount;sceneFoodCount;warehouseWoodCount;sceneTreeCount;sceneWoodCount;collectorsDeathByMonster;collectorsDeathByHunger;collectorsDeathByThirst;lumberjacksDeathByMonster;lumberjacksDeathByHunger;lumberjacksDeathByThirst;artisansDeathByMonster;artisansDeathByHunger;artisansDeathByThirst;babysDeathByMonster;babysDeathByHunger;babysDeathByThirst
None;40,32663;10;;2;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;50,32663;10;;2;0;0;1;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;60,32663;10;;3;0;0;0;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;70,32663;10;;3;0;0;2;3;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;80,32663;10;;4;0;0;2;1;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;90,32663;10;;5;1;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;100,3266;10;;5;1;0;1;4;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;110,3266;10;;6;1;0;1;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;120,3266;10;;6;1;1;0;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;130,3266;10;;6;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;140,3266;10;;6;1;1;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;150,3266;10;;6;1;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;160,3266;10;;6;1;1;0;2;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
None;170,3266;10;;6;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
None;180,3266;10;;6;1;1;0;0;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;190,3266;10;;6;1;1;0;2;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;200,3266;10;;6;1;1;1;0;3;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;210,3266;10;;7;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;220,3266;10;;7;1;1;0;1;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;230,3266;10;;7;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
None;240,3266;10;;7;1;1;1;0;3;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;250,3266;10;;7;2;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;260,3266;10;;7;2;1;0;0;4;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
None;270,3266;10;;7;2;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
None;280,3266;10;;7;2;1;0;1;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
None;290,3266;10;;7;2;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
None;300,3266;10;;7;2;1;0;0;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
None;310,3266;10;;7;2;1;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0
None;320,3266;10;;7;2;0;0;0;4;3;1;1;0;0;0;0;0;0;0;1;0;0;0;0
None;330,3266;10;;6;2;0;0;2;0;3;0;1;0;1;0;0;0;0;0;1;0;0;0;0
None;340,3266;10;;6;2;0;0;0;3;4;1;1;0;1;0;0;0;0;0;1;0;0;0;0
None;350,3266;10;;6;2;0;0;0;0;4;1;1;0;1;0;0;0;0;0;1;0;0;0;0
None;360,3266;10;;6;1;0;0;0;3;4;1;1;0;1;0;0;1;0;0;1;0;0;0;0
Hunger;370,3266;10;;6;1;0;0;0;0;4;1;0;0;1;0;0;1;0;0;1;0;0;0;0
Hunger;380,3266;10;;5;1;0;0;0;4;4;2;0;0;2;0;0;1;0;0;1;0;0;0;0
Hunger;390,3266;10;;4;1;0;0;0;1;4;1;2;0;3;0;0;1;0;0;1;0;0;0;0
Hunger;400,3266;10;;4;1;0;0;0;3;4;2;2;0;3;0;0;1;0;0;1;0;0;0;0
Hunger;410,3266;10;;4;1;0;0;0;0;7;2;2;0;3;0;0;1;0;0;1;0;0;0;0
Hunger;420,3266;10;;4;1;0;0;0;3;7;3;0;0;3;0;0;1;0;0;1;0;0;0;0
Hunger;430,3266;10;;4;1;0;0;0;0;9;3;0;0;3;0;0;1;0;0;1;0;0;0;0
Hunger;440,3266;10;;3;1;0;0;1;4;9;4;0;0;3;1;0;1;0;0;1;0;0;0;0
Hunger;450,3266;10;;3;1;0;0;0;2;9;3;0;0;3;1;0;1;0;0;1;0;0;0;0
Hunger;460,3266;10;;3;1;0;0;0;5;9;4;0;0;3;1;0;1;0;0;1;0;0;0;0
Hunger;470,3266;10;;3;1;0;0;0;1;9;4;0;0;3;1;0;1;0;0;1;0;0;0;0
Hunger;480,3266;10;;2;1;0;0;0;5;11;3;1;0;3;2;0;1;0;0;1;0;0;0;0
Hunger;490,3266;10;;2;1;0;0;0;2;11;3;1;0;3;2;0;1;0;0;1;0;0;0;0
Hunger;500,3266;10;;2;1;0;0;0;4;11;2;1;0;3;2;0;1;0;0;1;0;0;0;0
Hunger;510,3266;10;;2;1;0;0;0;1;11;2;1;0;3;2;0;1;0;0;1;0;0;0;0
Hunger;520,3266;10;;2;0;0;0;1;3;11;2;1;0;3;2;0;2;0;0;1;0;0;0;0
Hunger;530,3266;10;;2;0;0;0;1;0;11;2;1;0;3;2;0;2;0;0;1;0;0;0;0
Hunger;540,3266;10;;2;0;0;0;1;3;11;2;1;0;3;2;0;2;0;0;1;0;0;0;0
Hunger;550,3266;10;;2;0;0;0;1;0;11;2;1;0;3;2;0;2;0;0;1;0;0;0;0
Hunger;560,3266;10;;2;0;0;0;1;4;11;2;1;0;3;2;0;2;0;0;1;0;0;0;0
Hunger;570,3266;10;;2;0;0;0;2;0;11;2;1;0;3;2;0;2;0;0;1;0;0;0;0
Hunger;580,3266;10;;2;0;0;0;2;3;11;3;1;0;3;2;0;2;0;0;1;0;0;0;0
Hunger;590,3266;10;;2;0;0;0;1;2;11;3;1;0;3;2;0;2;0;0;1;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;
None;0;10;;0;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;10,1;10;;0;0;0;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
None;20,1858;10;;1;0;0;0;2;6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;30,32663;10;;1;0;0;0;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;40,32663;10;;1;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;50,32663;10;;1;0;0;0;2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;60,32663;10;;1;0;0;1;3;10;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;70,32663;10;;2;0;0;1;1;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;80,32663;10;;3;0;0;0;1;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;90,32663;10;;3;0;0;0;1;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;100,3266;10;;3;0;0;0;1;8;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;110,3266;10;;3;0;0;0;0;6;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;120,3266;10;;3;0;0;1;1;7;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;130,3266;10;;4;0;0;1;3;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;140,3266;10;;4;0;0;2;4;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;150,3266;10;;5;0;0;3;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;160,3266;10;;8;0;0;0;2;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;170,3266;10;;8;0;0;1;2;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;180,3266;10;;9;0;0;0;1;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;190,3266;10;;9;0;0;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;200,3266;10;;9;0;0;0;2;4;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;210,3266;10;;9;0;0;1;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0
None;220,3266;10;;10;0;0;0;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
None;230,3266;10;;10;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
None;240,3266;10;;10;0;0;0;0;4;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
None;250,3266;10;;10;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0
None;260,3266;10;;10;0;0;0;0;3;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
None;270,3266;10;;10;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0
None;280,3266;10;;10;0;0;0;0;3;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
None;290,3266;10;;10;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0
Thirst;300,3266;10;;10;0;0;0;0;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
Thirst;310,3266;10;;10;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
Thirst;320,3266;10;;10;0;0;0;0;3;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
Thirst;330,3266;10;;9;0;0;0;0;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0
Thirst;340,3266;10;;9;0;0;0;0;4;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0
Thirst;350,3266;10;;9;0;0;0;0;0;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0
Thirst;360,3266;10;;9;0;0;0;0;3;0;10;0;0;1;0;0;0;0;0;0;0;0;0;0
Thirst;370,3266;10;;8;0;0;0;0;1;0;10;0;0;2;0;0;0;0;0;0;0;0;0;0
Thirst;380,3266;10;;7;0;0;0;0;5;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0
Thirst;390,3266;10;;7;0;0;0;0;1;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0
Thirst;400,3266;10;;7;0;0;0;0;3;0;10;0;0;3;0;0;0;0;0;0;0;0;0;0
Thirst;410,3266;10;;6;0;0;0;0;0;0;10;0;0;4;0;0;0;0;0;0;0;0;0;0
Thirst;420,3266;10;;5;0;0;0;0;3;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;430,3266;10;;5;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;440,3266;10;;5;0;0;0;0;3;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;450,3266;10;;5;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;460,3266;10;;5;0;0;0;0;3;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;470,3266;10;;5;0;0;0;0;1;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;480,3266;10;;5;0;0;0;0;3;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;490,3266;10;;5;0;0;0;0;0;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;500,3266;10;;5;0;0;0;0;4;0;10;0;0;5;0;0;0;0;0;0;0;0;0;0
Thirst;510,3266;10;;4;0;0;0;0;0;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;520,3266;10;;4;0;0;0;0;4;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;530,3266;10;;4;0;0;0;0;1;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;540,3266;10;;4;0;0;0;0;4;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;550,3266;10;;4;0;0;0;0;0;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;560,3266;10;;4;0;0;0;1;3;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;570,3266;10;;4;0;0;0;0;2;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;580,3266;10;;4;0;0;0;0;4;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
Thirst;590,3266;10;;4;0;0;0;0;0;0;10;0;0;6;0;0;0;0;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;
None;0;10;;0;0;0;0;4;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;10,1;10;;0;0;0;1;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;20,1858;10;;1;0;0;0;2;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;30,32663;10;;1;0;0;0;2;7;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;40,32663;10;;1;0;0;0;2;9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;50,32663;10;;1;0;0;0;2;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;60,32663;10;;1;0;0;1;2;10;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;70,32663;10;;2;0;0;0;2;8;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;80,32663;10;;2;0;0;0;2;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;90,32663;10;;2;0;0;0;2;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;100,3266;10;;2;0;0;0;2;13;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;110,3266;10;;2;0;0;0;2;11;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;120,3266;10;;2;0;0;1;2;12;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;130,3266;10;;2;1;0;0;1;10;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0
None;140,3266;10;;2;1;0;0;1;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;150,3266;10;;2;1;0;0;1;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;160,3266;10;;2;1;0;0;1;11;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;170,3266;10;;2;1;0;0;1;8;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;180,3266;10;;2;1;0;0;1;9;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;190,3266;10;;2;1;0;1;1;9;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
None;200,3266;10;;3;1;0;0;0;10;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
None;210,3266;10;;3;1;0;0;0;7;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0
None;220,3266;10;;3;1;0;0;0;7;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
None;230,3266;10;;3;1;0;0;0;5;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0
None;240,3266;10;;3;1;0;0;2;7;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
None;250,3266;10;;3;1;0;0;2;6;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
None;260,3266;10;;3;1;0;0;1;9;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0
None;270,3266;10;;2;1;0;0;1;8;0;3;5;0;0;1;0;0;0;0;0;0;0;0;0
None;280,3266;10;;1;1;0;0;1;10;0;4;5;0;0;2;0;0;0;0;0;0;0;0;0
None;290,3266;10;;1;1;0;0;1;9;0;4;5;0;0;2;0;0;0;0;0;0;0;0;0
None;300,3266;10;;1;1;0;0;1;12;3;4;5;0;0;2;0;0;0;0;0;0;0;0;0
None;310,3266;10;;1;1;0;0;1;9;3;4;5;0;0;2;0;0;0;0;0;0;0;0;0
None;320,3266;10;;1;1;0;0;1;11;3;3;5;0;0;2;0;0;0;0;0;0;0;0;0
None;330,3266;10;;1;1;0;0;1;10;3;3;4;0;0;2;0;0;0;0;0;0;0;0;0
None;340,3266;10;;1;1;0;0;1;12;3;4;4;0;0;2;0;0;0;0;0;0;0;0;0
None;350,3266;10;;1;1;0;0;1;11;3;3;5;0;0;2;0;0;0;0;0;0;0;0;0
None;360,3266;10;;1;1;0;0;1;14;3;3;4;0;0;2;0;0;0;0;0;0;0;0;0
None;370,3266;10;;1;1;0;0;1;14;5;3;4;0;0;2;0;0;0;0;0;0;0;0;0
None;380,3266;10;;1;1;0;0;0;18;5;4;4;0;0;2;0;0;0;0;0;0;0;0;0
None;390,3266;10;;1;1;0;0;2;16;5;4;4;0;0;2;0;0;0;0;0;0;0;0;0
None;400,3266;10;;0;1;0;0;2;19;5;4;4;0;0;3;0;0;0;0;0;0;0;0;0
None;410,3266;10;;0;1;0;0;2;18;5;4;4;0;0;3;0;0;0;0;0;0;0;0;0
None;420,3266;10;;0;1;0;0;2;22;5;3;4;0;0;3;0;0;0;0;0;0;0;0;0
None;430,3266;10;;0;1;0;0;2;22;5;2;4;0;0;3;0;0;0;0;0;0;0;0;0
None;440,3266;10;;0;1;0;0;2;22;5;3;4;0;0;3;0;0;0;0;0;0;0;0;0
None;450,3266;10;;0;1;0;0;2;21;5;2;4;0;0;3;0;0;0;0;0;0;0;0;0
None;460,3266;10;;0;1;0;0;2;21;5;2;4;0;0;3;0;0;0;0;0;0;0;0;0
None;470,3266;10;;0;1;0;0;1;21;7;2;4;0;0;3;0;0;0;0;0;0;0;0;0
None;480,3266;10;;0;0;0;0;1;21;7;3;4;0;0;3;0;0;1;0;0;0;0;0;0
None;490,3266;10;;0;0;0;0;1;21;7;3;4;0;0;3;0;0;1;0;0;0;0;0;0
None;500,3266;10;;0;0;0;0;1;21;7;4;4;0;0;3;0;0;1;0;0;0;0;0;0
None;510,3266;10;;0;0;0;0;1;21;7;4;4;0;0;3;0;0;1;0;0;0;0;0;0
None;520,3266;10;;0;0;0;0;1;21;7;5;4;0;0;3;0;0;1;0;0;0;0;0;0
None;530,3266;10;;0;0;0;0;1;21;7;5;4;0;0;3;0;0;1;0;0;0;0;0;0
None;540,3266;10;;0;0;0;0;1;20;7;6;4;0;0;3;0;0;1;0;0;0;0;0;0
None;550,3266;10;;0;0;0;0;1;20;7;6;4;0;0;3;0;0;1;0;0;0;0;0;0
None;560,3266;10;;0;0;0;0;1;20;7;7;4;0;0;3;0;0;1;0;0;0;0;0;0
None;570,3266;10;;0;0;0;0;1;20;7;7;4;0;0;3;0;0;1;0;0;0;0;0;0
None;580,3266;10;;0;0;0;0;1;20;7;7;4;0;0;3;0;0;1;0;0;0;0;0;0
None;590,3266;10;;0;0;0;0;1;20;7;7;4;0;0;3;0;0;1;0;0;0;0;0;0
;;;;;;;;;;;;;;;;;;;;;;;;
None;0;10;;0;0;0;0;3;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;10,1;10;;0;0;0;1;1;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;20,1858;10;;1;0;0;0;1;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;30,32663;10;;1;0;0;0;2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
None;40,32663;10;;1;0;0;0;2;8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;50,32663;10;;1;0;0;0;2;6;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
None;60,32663;10;;1;0;0;0;2;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;70,32663;10;;1;0;0;0;2;9;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;80,32663;10;;1;0;0;0;2;13;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;90,32663;10;;1;0;0;0;2;13;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;100,3266;10;;1;0;0;0;2;17;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;110,3266;10;;1;0;0;0;2;16;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
None;120,3266;10;;1;0;0;0;2;18;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;130,3266;10;;1;0;0;0;2;15;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
None;140,3266;10;;1;0;0;0;2;18;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0
